Episode,Kick_Speed,friction,Rewards,Stop_Distance
675,65.73,0.9,-1050.93,-10.12
676,40.02,0.9,-203.55,59.48
677,45.1,0.9,-142.09,49.24
678,48.89,0.9,-47.56,27.99
679,39.69,0.9,-150.43,60.04
680,35.12,0.9,-216.26,65.38
681,31.59,0.9,-221.26,70.83
682,28.57,0.9,-276.04,74.65
683,42.55,0.9,-146.03,49.62
684,39.02,0.9,-175.43,62.15
685,40.16,0.9,-185.29,57.97
686,33.63,0.9,-209.85,64.89
687,49.23,0.9,-59.68,29.95
688,22.24,0.9,-424.54,88.61
689,39.31,0.9,-175.1,57.11
690,23.99,0.9,-338.7,83.66
691,43.75,0.9,-108.52,50.88
692,21.34,0.9,-367.7,85.38
693,37.08,0.9,-180.97,62.6
694,43.4,0.9,-121.37,47.16
695,37.22,0.9,-159.52,60.82
696,47.92,0.9,-47.11,32.88
697,39.98,0.9,-164.02,56.14
698,23.95,0.9,-365.65,85.26
699,39.01,0.9,-182.81,57.76
700,32.01,0.9,-264.67,73.88
701,28.55,0.9,-337.18,78.6
702,23.28,0.9,-327.19,82.96
703,36.7,0.9,-155.2,60.45
704,42.76,0.9,-120.29,47.05
705,59.08,0.9,0,7.02
706,44.08,0.9,-88.48,43.55
707,48.53,0.9,-77.6,42.25
708,45.25,0.9,-74.14,41.82
709,32.6,0.9,-193.79,63.64
710,39.42,0.9,-115.06,51.55
711,26.84,0.9,-336.21,78.54
712,53.39,0.9,-18.22,17.1
713,46.31,0.9,-73.69,36.71
714,36.14,0.9,-178.18,62.38
715,44.66,0.9,-110.73,46.04
716,38.39,0.9,-174.91,57.09
717,44.75,0.9,-75.92,42.04
718,38.15,0.9,-195.19,58.8
719,41.26,0.9,-155.99,55.43
720,36.09,0.9,-206.68,59.73
721,24.68,0.9,-314.45,82.18
722,37.1,0.9,-184.38,57.9
723,51.99,0.9,-12.19,20.61
724,47.3,0.9,-64.17,35.41
725,15.34,0.9,-415.21,93.07
726,55.74,0.9,-4.62,12.47
727,45.84,0.9,-88.22,38.58
728,41.03,0.9,-149.7,54.86
